"Category ID";"Active (0 = No, 1 = Yes)";"Name";"Parent Category ID";"Parent Category Name";"Description";"Rewritten URL";"Meta Title";"Meta Keywords";"Meta Description";"Position";"Image URL";"Creation Date";"Group Names (x,y,z...)";"Group Reductions (x,y,z...)"
"281";"0";"tan paintings";"8";"Color";"";"tan";"tan paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"282";"0";"teal paintings";"8";"Color";"";"teal";"teal paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"283";"0";"turquoise paintings";"8";"Color";"";"turquoise";"turquoise paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"284";"0";"ultramarine paintings";"8";"Color";"";"ultramarine";"ultramarine paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"285";"0";"verdaccio paintings";"8";"Color";"";"verdaccio";"verdaccio paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"286";"0";"vermilion paintings";"8";"Color";"";"vermilion";"vermilion paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"287";"0";"vibrant paintings";"8";"Color";"";"vibrant";"vibrant paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"288";"0";"vivid paintings";"8";"Color";"";"vivid";"vivid paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"289";"0";"warm paintings";"8";"Color";"";"warm";"warm paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"290";"1";"white paintings";"8";"Color";"Step into the calm and captivating world of our White Paintings Collection — a carefully curated selection of artworks that celebrate purity, light, and quiet emotion. Each piece in this collection embraces minimalism and elegance, using subtle tones of white and soft neutrals to express depth, clarity, and peace. These artworks invite you to slow down and appreciate the quiet power of simplicity — where less truly becomes more.

In this collection, you’ll find paintings that explore themes of serenity, reflection, and balance. Whether abstract or softly textured, every piece is chosen for its ability to evoke feeling and presence. The White Paintings Collection is designed for art lovers who value modern, mindful beauty and seek art that speaks in whispers rather than shouts. Discover a selection that turns simplicity into sophistication — a true celebration of curated contemporary art.";"white";"white paintings & Art Collection| Right Art Uk";"";"Explore our curated White Paintings Collection — serene, minimal, and modern artworks celebrating light, emotion, and refined simplicity.";"";"";"";"";""
"291";"0";"whiteout paintings";"8";"Color";"";"whiteout";"whiteout paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"292";"0";"yellow paintings";"8";"Color";"";"yellow";"yellow paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"293";"1";"Black and White paintings";"8";"Color";"Step into our Black and White Paintings Collection, where contrast tells a story beyond color. Each artwork in this curated selection captures the timeless beauty of simplicity — where shadows, light, and emotion meet in perfect balance. These paintings speak in tones of depth and feeling, transforming minimalism into powerful visual poetry.

Inside this collection, you’ll find a diverse range of black-and-white art — from modern abstract pieces and expressive portraits to nature-inspired scenes and geometric forms. Every creation has been thoughtfully chosen for its ability to evoke emotion and highlight the purity of form. Without the distraction of color, these artworks draw attention to shape, texture, and meaning, allowing viewers to connect deeply with the essence of the subject.

Whether you’re exploring for inspiration or searching to buy art online that makes a lasting impression, our curated black and white art collection brings together pieces that embody elegance, emotion, and timeless design.";"black-and-white";"Black and White paintings & Art Collection| Right Art Uk";"";"Explore our curated Black and White Paintings Collection — elegant, emotional, and timeless art pieces to buy online.";"";"";"";"";""
"294";"0";"Green and Yellow paintings";"8";"Color";"";"green-and-yellow";"Green and Yellow paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"295";"0";"navy paintings";"8";"Color";"";"navy";"navy paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"296";"0";"Blue and Brown paintings";"8";"Color";"";"blue-and-brown";"Blue and Brown paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"297";"0";"Blue and Gold paintings";"8";"Color";"";"blue-and-gold";"Blue and Gold paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"298";"0";"Gold and Silver paintings";"8";"Color";"";"gold-and-silver";"Gold and Silver paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"299";"0";"Pink and Purple paintings";"8";"Color";"";"pink-and-purple";"Pink and Purple paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"300";"0";"Red and Blue paintings";"8";"Color";"";"red-and-blue";"Red and Blue paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"301";"0";"Red and White paintings";"8";"Color";"";"red-and-white";"Red and White paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"302";"0";"achromatic paintings";"8";"Color";"";"achromatic";"achromatic paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"303";"0";"all black paintings";"8";"Color";"";"all-black";"all black paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"304";"0";"blue and orange paintings";"8";"Color";"";"blue-and-orange";"blue and orange paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"305";"0";"emerald green paintings";"8";"Color";"";"emerald-green";"emerald green paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"306";"0";"light gray paintings";"8";"Color";"";"light-gray";"light gray paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"307";"0";"lime paintings";"8";"Color";"";"lime";"lime paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"308";"0";"neon yellow paintings";"8";"Color";"";"neon-yellow";"neon yellow paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"309";"0";"olive paintings";"8";"Color";"";"olive";"olive paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"310";"0";"red orange paintings";"8";"Color";"";"red-orange";"red orange paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"311";"0";"red orange yellow paintings";"8";"Color";"";"red-orange-yellow";"red orange yellow paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"312";"0";"secondary colors paintings";"8";"Color";"";"secondary-colors";"secondary colors paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"313";"0";"orange and yellow paintings";"8";"Color";"";"orange-and-yellow";"orange and yellow paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
